,Unnamed: 0,coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name.1,user_statuses_count,user_time_zone,user_urls,user_verified
20511,366046,,Fri Mar 20 19:24:36 +0000 2020,,,,4,1241083238573056004,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Can’t wait for all this corona stuff to be over im so sick of washing my hands,https://twitter.com/KatieHollenbeck/status/1241083238573056004,Sat Nov 06 15:54:07 +0000 2010,KatieHollenbeck,False,Official fan page of @KeshaRose,6375.0,535.0,323.0,1.0,Kansas State University,Katie Hollenbeck,KatieHollenbeck,6837.0,,,False
112989,1641123,,Wed Apr 01 14:31:05 +0000 2020,,,,0,1245358024816046081,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Is it my child that is the only boy child that don’t like to do his work. So intelligent but hates doing school work. I’m so ready for school to reopen. But safety first so let’s get over this corona,https://twitter.com/SexyThicksaucee/status/1245358024816046081,Mon Jun 22 05:30:11 +0000 2009,SexyThicksaucee,False,cool person love to lime talk have fun and love to laugh,,,,,,,,,,,
56823,939229,,Thu Mar 26 01:36:29 +0000 2020,,,,15,1242988763674001408,,,,en,,,0.0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",My parents and I have been fighting off corona with shots of sljiv and yard work,https://twitter.com/_gshowers/status/1242988763674001408,Wed Aug 17 04:31:16 +0000 2011,_gshowers,False,,8284.0,355.0,357.0,2.0,,G,_gshowers,10492.0,,,False
92951,1434803,,Sun Mar 29 07:11:25 +0000 2020,,,,5,1244160214531620864,,,,en,,,1.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",corona until tomorrow,https://twitter.com/ulfieksmaw/status/1244160214531620864,Tue Sep 06 13:21:34 +0000 2011,ulfieksmaw,False,FISIKA ‘14,1380.0,2158.0,787.0,3.0,Banyuwangi,u l f i e,ulfieksmaw,25030.0,,https://instagram.com/ulfieksmaw,False
248001,3326300,,Mon Apr 13 10:44:40 +0000 2020,,,,0,1249649699424022529,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Corona de go na........ person done de touch Wetin e no suppose touch oooo..... my pocket done de red,https://twitter.com/EBL_DALE/status/1249649699424022529,Sat Aug 20 23:01:05 +0000 2011,EBL_DALE,False,Accounting Bsc 3 times LMU basketball champion 🥇🥇🥇 Dancer (SALT/ZO NATION) Sporthub ambassador GHOST 34 (OGBADU 34)........ business page,7904.0,391.0,520.0,0.0,"Abuja, Nigeria",Prince Ogbadu Dale🇳🇬🇳🇬,EBL_DALE,4136.0,,,False
216726,2866561,,Sat Apr 11 04:10:21 +0000 2020,,,,7,1248825689903529985,,,,en,,,5.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Soap Paper

The menace virus -Corona- can survive on paper for a short time, compared to other surfaces. That makes paper something important to think.

The same virus can be destroyed by soap. The soap molecule penetrates the virus shell, and damages it.",https://twitter.com/Deveshksinghal/status/1248825689903529985,Sun Feb 28 08:47:51 +0000 2016,Deveshksinghal,False,"तुमने देखा ही नहीं उनका करिश्मा साहेब, 
नाव काग़ज़ की जो पानी पे चला देते हैं।",1835.0,451.0,576.0,0.0,"Chandpur, India",D K Singhal,Deveshksinghal,5140.0,,,False
276931,3740642,,Thu Apr 16 19:55:15 +0000 2020,sendicecream quarantinedandcranky,,,0,1250875422822236160,,,,en,"Davenport, FL",,0.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pretty sure I'm somehow getting an ear infection/sinus infection or something non corona related but still HIGHLY irritating... 

#sendicecream #quarantinedandcranky",https://twitter.com/szczesniak93/status/1250875422822236160,Sat Mar 23 18:40:54 +0000 2013,szczesniak93,False,"& I had forgotten how it feels, to have my head over my heels... 

Rose💜 Luke 💚🐾 🧸💕",248.0,28.0,53.0,0.0,"Davenport, FL",Ashley Nicole,szczesniak93,1326.0,,,False
61384,1003605,,Wed Mar 25 21:38:48 +0000 2020,,,,0,1242928947442171904,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Corona Uber. 
Nigerians are wild. 
Kilode!",https://twitter.com/sholape1/status/1242928947442171904,Thu Jan 05 05:53:34 +0000 2012,sholape1,False,I am the righteousness of God in Christ Jesus! 2Cor5:21 Jer30:17 #LAFamily #COG #WIP #PoliticalCommunication #PR #Gender #MediaResearch #WomenStudies,2158.0,440.0,362.0,3.0,"Lagos,Nigeria",Oluwasholape,sholape1,12431.0,,,False
196951,2580479,,Wed Apr 08 12:37:46 +0000 2020,,,,0,1247866221229297664,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",i manifest that corona will end this month because gemini season is too powerful,https://twitter.com/stillfrancesca/status/1247866221229297664,Thu May 23 06:57:56 +0000 2013,stillfrancesca,False,skills level: asian #ProtecttheFarmers,73582.0,995.0,1257.0,54.0,she/her,💛,stillfrancesca,140574.0,,https://www.youtube.com/watch?v=TlCPlO5rf7U,False
176157,2286320,,Mon Apr 06 09:17:31 +0000 2020,,,,1,1247091054668439552,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",f××k you corona virus👎💢,https://twitter.com/yukiriiinufan/status/1247091054668439552,Fri Mar 23 14:44:47 +0000 2018,yukiriiinufan,False,Fan▷@yukirin_u @ko_noco @KIMAMALAbo @mms319319 @hanao87_0 本田翼 三浦翔平 佐藤健Like▷東京喰種/モンスト/amazarashi/凛として時雨GReeeeN/EGOIST/ＯＮE OK ＲＯＣＫ/宇宙/西野カナ💟ゆきりぬ応援団😆究極のコミュ障 🌙夜行性,2330.0,186.0,222.0,1.0,天の川銀河,しょう💫🔭,yukiriiinufan,8604.0,,,False
260805,3513716,,Tue Apr 14 16:18:36 +0000 2020,,,,0,1250096126130302982,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",A live in fuckin Fort Knox man canny even order a hoodie or a pizza unless I want corona apparently,https://twitter.com/_aimeesinclair/status/1250096126130302982,Sat Jan 05 22:20:40 +0000 2013,_aimeesinclair,False,"you’re bad as hell, and you were made with intention ✨",14100.0,639.0,146.0,4.0,"Glasgow, Scotland",aimee🌻,_aimeesinclair,5199.0,,,False
126545,1677677,,Wed Apr 01 11:28:51 +0000 2020,,,,1,1245312165998886915,,,,en,,,1.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Thanks to Nizamuddin coz finally Bhakts have found a color for the Corona Virus.Btw let me clear it's not a Corona virus it's a Corona Jihad.,https://twitter.com/EjazHassankhan/status/1245312165998886915,Tue Oct 11 18:52:09 +0000 2011,EjazHassankhan,False,MEDIA PROFESSIONAL,,,,,,,,,,,
240358,3212324,,Sun Apr 12 15:29:51 +0000 2020,,,,1,1249359081246253057,,,,en,,,0.0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",By the time this Corona thing is over and we can go back to normal guys will be so self sufficient in the kitchen hamtakua mnanunua chakula,https://twitter.com/Mbogosue/status/1249359081246253057,Sat Apr 13 11:14:00 +0000 2013,Mbogosue,False,"On boring days I enjoy black tea
On normal days I love my latte
On hard days I crave gin & tonic. 
Books & travelling color my life. 
Mbogosue~IG",1186.0,1553.0,1123.0,21.0,"Nairobi, Kenya",Şůë,Mbogosue,23426.0,,http://theshaffiey.blogspot.com,False
43870,736289,,Mon Mar 23 11:26:32 +0000 2020,,,,0,1242050090111393793,MasterGGGG,1.2420455107451208e+18,54536009.0,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",How can the minister possibly shift responsibility for the late notification and advertising about Corona to the CMO. There is only one source responsible for making decisions in the public interest and welfare of the community in such a catastrophic crisis. That is government,https://twitter.com/MasterGGGG/status/1242050090111393793,Tue Jul 07 12:51:40 +0000 2009,MasterGGGG,True,,6.0,3.0,34.0,0.0,,Greg G,MasterGGGG,25.0,,,False
183077,2391688,,Tue Apr 07 00:14:13 +0000 2020,,,,0,1247316715391901696,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","It’s really 4/20 all months , like why corona",https://twitter.com/CamilaMartich/status/1247316715391901696,Sat Apr 16 16:12:37 +0000 2016,CamilaMartich,False,"I got personality and looks! , what you got ?!",42.0,8.0,23.0,0.0,"New Rochelle, NY",Camila Martich,CamilaMartich,962.0,,,False
212378,2801308,,Fri Apr 10 03:29:34 +0000 2020,,,,0,1248453038433435656,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Can’t tell if you’ve had one too many Coronas, or if you got the corona.",https://twitter.com/thewanderingdp/status/1248453038433435656,Sat Jul 18 03:39:41 +0000 2009,thewanderingdp,False,Petting dogs and overthinking is my hobby.,75621.0,715.0,2094.0,11.0,Somewhere Cold,ᴅᴀʀ,thewanderingdp,26433.0,,http://www.instagram.com/thewanderingdp,False
266264,3592077,,Thu Apr 16 00:19:08 +0000 2020,,,,3,1250579441220071429,,,,en,,,2.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The 2 worst things that have happened in 2020-
1- corona
2- boys",https://twitter.com/_kenzwest/status/1250579441220071429,Fri Feb 24 01:20:08 +0000 2012,_kenzwest,False,I really like Luke Combs and Aaron Judge.,7038.0,402.0,267.0,1.0,"Salt Lake City, UT",kenzi ❁,_kenzwest,26299.0,,,False
245765,3292180,,Mon Apr 13 06:22:54 +0000 2020,,,,2,1249583826201800704,,,,en,,,0.0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","If you drone bomb enough wedding parties and kill enough people, one of them is probably going to become a terrorist.  

We seem to have botched our response to Corona  virus as a nation, arguably due to faulty leadership. 

There are roughly 270 million firearms in the US",https://twitter.com/dj_ir0ngruve/status/1249583826201800704,Mon Jun 08 15:05:43 +0000 2009,dj_ir0ngruve,False,"DJ, Photog, Coder. You can download my 4 cd discography gratis on web. My views do not reflect that of my Employers. Certified Computer Booper. Ally He/Him",108073.0,792.0,1558.0,62.0,Lagrange point 5,DJ 🐲 (๑˃̵ᴗ˂̵)و  🃏 🎹🎛,dj_ir0ngruve,19975.0,,http://ir0ngruve.com/,False
229910,3062430,,Sat Apr 11 17:04:24 +0000 2020,,,,0,1249020487281315840,,,,en,"Berlin, Germany",,0.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Is there such a thing as CORONA-Depression?,https://twitter.com/b00n3d1kt/status/1249020487281315840,Sun Aug 12 16:23:11 +0000 2018,b00n3d1kt,False,"mein alltäglicher Bullshit ist hier zu finden
https://t.co/oDV5lmDsZ0",5979.0,12.0,196.0,0.0,,Benni | Lichtenberg,b00n3d1kt,663.0,,https://www.youtube.com/channel/UCOVQGUrt84E0BiPYVCJz7NQ,False
159275,2039369,,Sat Apr 04 16:37:08 +0000 2020,mindblown,,,0,1246476910659502081,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The ONE positive thing out of this “Corona Crisis” is that it now costs me $18 to fill up my gas tank. #mindblown,https://twitter.com/mollymrollins/status/1246476910659502081,Mon Apr 08 20:47:28 +0000 2019,mollymrollins,False,"Rutgers University-Camden student, aspiring turf writer & exercise rider for Graham Motion 🏇🏻",468.0,110.0,419.0,0.0,"Cinnaminson, NJ",Molly Rollins,mollymrollins,76.0,,,False
73320,1169631,,Fri Mar 27 04:25:14 +0000 2020,,,,1,1243393618095693824,godforbidfate,1.2426625866105815e+18,1.0193878553265807e+18,en,,,2.0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","""OH MY GOD ETHAN IS MY CORONA!""",https://twitter.com/godforbidfate/status/1243393618095693824,Wed Jul 18 01:06:18 +0000 2018,godforbidfate,False,one time taylor swift gave me a high five (she/her),24844.0,466.0,159.0,10.0,trauma drama island,— jenna,godforbidfate,16818.0,,https://linktr.ee/jennaclarek,False
70639,1132793,,Thu Mar 26 12:23:01 +0000 2020,,,,6,1243151470301794304,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",If you ever thought either party gave a big fuck about small business then just peep the corona stimulus.,https://twitter.com/TomiLeeBones/status/1243151470301794304,Thu Jul 23 18:14:03 +0000 2009,TomiLeeBones,False,draft dodger.,14076.0,218.0,668.0,0.0,louisville,Guy Who Threw Two Shoes At Bush 43,TomiLeeBones,5660.0,,,False
126205,1677677,,Wed Apr 01 11:28:51 +0000 2020,,,,1,1245312165998886915,,,,en,,,1.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Thanks to Nizamuddin coz finally Bhakts have found a color for the Corona Virus.Btw let me clear it's not a Corona virus it's a Corona Jihad.,https://twitter.com/EjazHassankhan/status/1245312165998886915,Tue Oct 11 18:52:09 +0000 2011,EjazHassankhan,False,MEDIA PROFESSIONAL,,,,,,,,,,,
45111,757012,,Mon Mar 23 09:06:10 +0000 2020,,,,1,1242014765121224707,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Joke’s on you corona virus. I already never leave my house. 
And that’s on being an introvert ✌️",https://twitter.com/karley___ann/status/1242014765121224707,Wed Jan 02 14:06:15 +0000 2013,karley___ann,False,I don’t know what I’m doing at any point at time. I’m very gay. She/her. Bye✌️,3017.0,662.0,375.0,1.0,,Karley,karley___ann,9666.0,,https://vm.tiktok.com/sDmfDJ/,False
76,1583,,Thu Mar 19 20:08:55 +0000 2020,Ethiopia Covid19,,,7,1240732003022094336,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Corona is fatal on people with a history of diabetes, blood pressure, asthma, sinus and other immunity problems

It is a very dangerous pandemic that mainly affects older people even though we the youth are the main transmitters 

#Ethiopia #Covid19",https://twitter.com/WonderSoul_/status/1240732003022094336,Mon Oct 06 13:26:21 +0000 2014,WonderSoul_,False,"Humor, Curiosity and Coffee Thoughts #blamethecoffee  #wondersoul #drinkwater",168.0,244.0,7.0,0.0,ወ/ሮ አስናቁ ሃውስ,WonderSoul 💭,WonderSoul_,504.0,,https://t.me/Wondersoul,False
159862,2047639,,Sat Apr 04 09:19:06 +0000 2020,,,,0,1246366677454876672,,,,en,,,0.0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","prime minister of India, thank you for this timely taken decision. country is with you. need of the after the corona virus over.
1- pensioners pension should be fixed maximum Rs20k.
2- ist of all MLA, MP, Ministers, Governers should put examples by cutting their salaries and perk",https://twitter.com/singh2003singh/status/1246366677454876672,Mon Aug 22 11:26:28 +0000 2011,singh2003singh,False,Ex-General Manager V-Line media Ltd.,7.0,5.0,25.0,0.0,faridabad,jagvir singh,singh2003singh,65.0,,,False
216791,2867682,,Fri Apr 10 15:49:57 +0000 2020,AskKTR,,,0,1248639365103812608,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#AskKTR hi sir can you plz say ""what is the really meaning of corona virus"".",https://twitter.com/YarvaBalu3/status/1248639365103812608,Fri Sep 27 14:14:15 +0000 2019,YarvaBalu3,False,Be positive,6.0,1.0,105.0,0.0,,Yarva Balu,YarvaBalu3,3.0,,,False
145988,1866426,,Fri Apr 03 20:38:05 +0000 2020,,,,7,1246175160476094466,,,,en,,,1.0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Boomers saying they won't sacrifice their children and grandchildren's futures to debt because they're afraid of the corona virus

where was this energy when y'all were ruining the economy all by yourselves??",https://twitter.com/ItsBeckyBabe/status/1246175160476094466,Thu Aug 02 04:26:21 +0000 2018,ItsBeckyBabe,False,"My name Becky :) • Tropical gremlin • 20 - she/her - 🏳️‍🌈 • Digital artist, or as my mom would say: ""she draws anime"" • DO NOT REPOST, EDIT OR QUOTE RT",1341.0,522.0,63.0,5.0,"Florida, USA",Becky 🌸,ItsBeckyBabe,5179.0,,https://ko-fi.com/Becky,False
29643,499873,,Sat Mar 21 14:09:05 +0000 2020,,,,1,1241366221553090560,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DC corona case went up by 7 now it’s 78,https://twitter.com/eshaababieee/status/1241366221553090560,Fri Jan 17 02:45:05 +0000 2014,eshaababieee,False,,14371.0,1335.0,772.0,2.0,,🅱️,eshaababieee,83187.0,,,False
219103,2903297,,Fri Apr 10 16:30:52 +0000 2020,,,,0,1248649660379652096,taeyeonwav,1.2486495467685317e+18,1.1362364777199492e+18,en,,,0.0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",i have come to the conclusion that because of corona my mother soaped all of the fruit,https://twitter.com/taeyeonwav/status/1248649660379652096,Wed Jun 05 11:41:01 +0000 2019,taeyeonwav,False,missing taeyeon hours {permanently in business.},17020.0,440.0,243.0,17.0,190724,uni ; sica day,taeyeonwav,20692.0,,https://youtu.be/4OrCA1OInoo,False
205006,2695519,,Thu Apr 09 11:45:45 +0000 2020,8yologic COVID19Pandemic,,,0,1248215521369051137,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#8yologic Corona will go as soon as you stop making it feel like a celebrity 🤣🤣🤣. #COVID19Pandemic,https://twitter.com/zebelchior/status/1248215521369051137,Mon Jun 22 11:31:53 +0000 2009,zebelchior,False,Thalassophile ❤️...Just another beach bum forced to work..,139.0,339.0,44.0,2.0,Goa,Zé Belchior,zebelchior,948.0,,,False
164429,2112807,,Sat Apr 04 19:51:20 +0000 2020,,,,9,1246525780835926016,,,,en,,,10.0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","The only positivity around the response to corona is that it shows that none of us are ready to fight power. Not us as Africans, nor any of the other races. 

Difference for us is that burden of responsibility.",https://twitter.com/ElidKNaz/status/1246525780835926016,Fri Apr 24 09:36:04 +0000 2015,ElidKNaz,False,"The Activist's Activist❤🖤💚

#ProtectBlackBabies✊🏿",49527.0,4062.0,1085.0,16.0,,Miss Masombuka,ElidKNaz,41243.0,,,False
173727,2248272,,Mon Apr 06 03:02:06 +0000 2020,thankyoubernie,,,1,1246996575710334976,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Bernie Sanders’ campaign has facilitated more donations to corona relief than any other organization #thankyoubernie,https://twitter.com/DeltaUFL/status/1246996575710334976,Thu Jun 02 18:36:03 +0000 2011,DeltaUFL,False,"Established 1834, founded here in 1957. Find us at our (newly renovated) brick Chapter House at the edge of The Swamp & Midtown. Dikaia Upotheke & Go Gators!",1145.0,206.0,186.0,3.0,"FratCastle, Gainesville, FL",FL Delta Upsilon: Gators+Ducks,DeltaUFL,1183.0,,https://twitter.com/deltaupsilon,False
152190,1945199,,Fri Apr 03 17:20:22 +0000 2020,,,,0,1246125401509896195,,,,en,,,1.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","We are worried about ourselves in Europe, and of course our Italian and Spanish friends suffer. Here too, but this is just the beginning of Corona. Africa wull soon follow with even bigger stats of infections and death.",https://twitter.com/GerardBueters/status/1246125401509896195,Sat Dec 26 16:18:43 +0000 2009,GerardBueters,False,"Creative multimedia man, filmmaker, journalist, writer, poet, arts collector unlimited, audiovisual, film and documentary maker. Race biking, skating,  sailing.",5.0,154.0,414.0,12.0,Amsterdam,Gerard Bueters,GerardBueters,987.0,,http://www.slumcinema.tv,False
65153,1057018,,Thu Mar 26 03:51:49 +0000 2020,,,,1,1243022822768644097,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Not sure how I’m feeling about the log scales on the y axes of all the corona virus graphs. Like, I get it, it is well suited to displaying exponential data. But it’s also kind of confusing and hard to interpret. Maybe we should just stop?",https://twitter.com/benrawk/status/1243022822768644097,Thu Mar 05 21:16:44 +0000 2009,benrawk,False,"Recent PhD in Marketing from @KelloggSchool, Data Scientist @Stripe working on Billing, our product for high-growth SaaS and subscription businesses.",14945.0,275.0,1066.0,17.0,"San Francisco, CA",Benjamin Neuwirth,benrawk,4640.0,,,False
227844,3032457,,Sat Apr 11 19:37:50 +0000 2020,,,,15,1249059099565797376,,,,en,,,3.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",after coRONA let's normalize having random quickies everywhere and anyway  with our significant side chiks,https://twitter.com/tt__arisa/status/1249059099565797376,Thu Oct 01 19:34:46 +0000 2015,tt__arisa,False,a dose 💉 of sarcasm and insults .....and a little bit of sense,1009.0,313.0,222.0,0.0,all-over,i talk trash for fun,tt__arisa,288.0,,,False
73715,1175154,,Thu Mar 26 23:56:01 +0000 2020,,,,0,1243325866651684864,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lord, help the world please, clear the corona virus from the world,prefer clear from my country is Indonsia🙏🙏",https://twitter.com/dellafriska__/status/1243325866651684864,Sun Jul 23 08:01:36 +0000 2017,dellafriska__,False,Love you my shunsine❤️,15.0,1.0,31.0,0.0,"Semarang, Jawa Tengah",dellafriska,dellafriska__,9.0,,,False
223606,2972056,,Sat Apr 11 19:53:43 +0000 2020,थूकरत्न_मौलाना_शाद,,,0,1249063095978229760,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Desh main sabse jayda corona failwane wale moulana yahi deserve karta h
#थूकरत्न_मौलाना_शाद",https://twitter.com/AMIT4Y/status/1249063095978229760,Sat Feb 08 14:20:39 +0000 2014,AMIT4Y,False,"नशा तिरंगे की आन का है,नशा मातृभूमि की शान का है,लहरायेंगे हर जगह तिरंगा,नशा ये भारत के सम्मान का है।",25684.0,289.0,236.0,0.0,Bharat,Amit Singh Rajput,AMIT4Y,2547.0,,,False
63958,1039850,,Wed Mar 25 15:24:01 +0000 2020,,,,1,1242834632980271105,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",customers today keeping 2m away from each other but not from us workers .... ok karen did u give ur corona to me congratulations i also gave u mine .... dumbass,https://twitter.com/brieIrsons/status/1242834632980271105,Tue Oct 14 17:08:48 +0000 2014,brieIrsons,False,✵ big little vibes,1444.0,1234.0,111.0,48.0,they/them • 21,chels,brieIrsons,40393.0,,,False
6471,126979,,Thu Mar 19 19:59:13 +0000 2020,,,,2,1240729559630299136,,,,en,,,1.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",just a reminder that this whole corona thing is no excuse for your xenophobia.,https://twitter.com/dontry2kissme/status/1240729559630299136,Mon Dec 30 21:32:34 +0000 2019,dontry2kissme,False,,4967.0,255.0,89.0,3.0,,ALLI IS SEEING BILLIE AGAIN,dontry2kissme,6204.0,,https://m.youtube.com/channel/UC3FEm1berZpdgC_5hcC-Hjg,False
200019,2623803,,Wed Apr 08 18:46:25 +0000 2020,Corona,,,6,1247958997648343040,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I did something stupid. Probably gonna regret it. 

Damn you #Corona ! 😬🥴",https://twitter.com/azidoazide_azid/status/1247958997648343040,Sun Apr 21 11:21:13 +0000 2019,azidoazide_azid,False,27 | Sri Lankan | Traveler | Foodie | Opacarophile | Open water diver | Adrenaline junkie | SL 🏏🦔,11551.0,472.0,105.0,0.0,Sri Lanka,Azid,azidoazide_azid,3512.0,,,False
279665,3777839,,Fri Apr 17 00:47:39 +0000 2020,,,,3,1250949007733673986,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I can’t wait till corona is done and I can get my sister locs installed. I know they are about to take all my money...,https://twitter.com/TheSugaDuga/status/1250949007733673986,Sat Apr 11 17:52:54 +0000 2009,TheSugaDuga,False,gooey in the middle baby let me bake.🎂an african feminist bunny. a certified trouble maker. a sexy little rubix cube. #wanderandwonder,32462.0,2026.0,1373.0,41.0,My constellation is in Space,a flame throwing adanko 🐇🔥,TheSugaDuga,78696.0,,https://medium.com/@thesugaduga,False
149623,1911889,,Fri Apr 03 21:05:06 +0000 2020,,,,6,1246181960504000516,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Corona definitely helping me save money and blessed to still be able to get a check....apt me come fall time 🤞🏽,https://twitter.com/KingScorpio_18/status/1246181960504000516,Sun May 03 23:18:59 +0000 2009,KingScorpio_18,False,#BlackLivesMatter #UWG18👨🏽‍🎓 ΑΦΩ🦅,5460.0,1433.0,1198.0,5.0,University of West Georgia ,♏️🍾,KingScorpio_18,85868.0,,,False
229891,3062240,,Sat Apr 11 15:23:10 +0000 2020,,,,15,1248995011598958593,,,,en,,,5.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Can we please keep the same hygiene up even after the corona is done like washing our hands regularly and sanitizing them or surfaces near or around us?,https://twitter.com/MabuselaOratile/status/1248995011598958593,Sat Nov 04 07:27:43 +0000 2017,MabuselaOratile,False,https://t.co/0xJVNkp5wy,17130.0,1099.0,110.0,2.0,South Africa,𝐎𝐫𝐚𝐭𝐢𝐥𝐞 𝐌𝐚𝐛𝐮𝐬𝐞𝐥𝐚,MabuselaOratile,13027.0,,,False
191179,2501208,,Tue Apr 07 22:45:58 +0000 2020,,,,9,1247656893595537408,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Fuck corona,https://twitter.com/KingGrant423/status/1247656893595537408,Sat Mar 24 17:23:16 +0000 2012,KingGrant423,False,"i’m just sayin, take care",72125.0,938.0,629.0,0.0,"Johnson City, TN",Ethan Harrell,KingGrant423,13246.0,,,False
165240,2124499,,Sat Apr 04 07:44:56 +0000 2020,,,,0,1246342976336429057,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Don't have to make every single thing about corona, you guys",https://twitter.com/BorisBelawiz/status/1246342976336429057,Sat Jun 18 20:06:12 +0000 2011,BorisBelawiz,False,You will find me stumbling through the darkness,21333.0,185.0,1754.0,2.0,,Life in (e)Motion,BorisBelawiz,13032.0,,,False
115887,1656671,,Wed Apr 01 19:27:42 +0000 2020,,,,0,1245432673272766465,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",We can see it's the less aggressive strain of Corona virus that's attacking bodies of patients who've recovered or on the path towards full recovery,https://twitter.com/MalitBoniface/status/1245432673272766465,Thu Aug 04 13:20:29 +0000 2011,MalitBoniface,False,Educator at Kingsway School,626.0,1131.0,310.0,5.0,Somewhere,Big Bon,MalitBoniface,54878.0,,http://www.malitthatguy.wordpress.com,False
